row_id,time,x,y,direction,congestion
1157,1991-04-01 05:40:00,2,2,NB,40
1158,1991-04-01 05:40:00,2,2,NE,34
1159,1991-04-01 05:40:00,2,2,NW,21
1160,1991-04-01 05:40:00,2,2,SB,43
1161,1991-04-01 05:40:00,2,2,SE,40
1162,1991-04-01 05:40:00,2,2,SW,50
1163,1991-04-01 05:40:00,2,2,WB,64
1164,1991-04-01 05:40:00,2,3,EB,26
1165,1991-04-01 05:40:00,2,3,NB,50
1166,1991-04-01 05:40:00,2,3,NE,24
1167,1991-04-01 05:40:00,2,3,SB,71
1168,1991-04-01 05:40:00,2,3,SW,18
1169,1991-04-01 05:40:00,2,3,WB,35
1170,1991-04-01 06:00:00,0,0,EB,47
1171,1991-04-01 06:00:00,0,0,NB,53
1172,1991-04-01 06:00:00,0,0,SB,47
1173,1991-04-01 06:00:00,0,1,EB,20
1174,1991-04-01 06:00:00,0,1,NB,71
1175,1991-04-01 06:00:00,0,1,SB,55
1176,1991-04-01 06:00:00,0,1,WB,40
1177,1991-04-01 06:00:00,0,2,EB,47
1178,1991-04-01 06:00:00,0,2,NB,48
1179,1991-04-01 06:00:00,0,2,SB,66
1180,1991-04-01 06:00:00,0,2,WB,38
1181,1991-04-01 06:00:00,0,3,EB,24
1182,1991-04-01 06:00:00,0,3,NB,30
1183,1991-04-01 06:00:00,0,3,NE,27
1184,1991-04-01 06:00:00,0,3,SB,55
1185,1991-04-01 06:00:00,0,3,SW,31
1186,1991-04-01 06:00:00,0,3,WB,33
1187,1991-04-01 06:00:00,1,0,EB,55
1188,1991-04-01 06:00:00,1,0,NB,37
1189,1991-04-01 06:00:00,1,0,NE,47
1190,1991-04-01 06:00:00,1,0,SB,37
1191,1991-04-01 06:00:00,1,0,SW,19
1192,1991-04-01 06:00:00,1,0,WB,42
1193,1991-04-01 06:00:00,1,1,EB,44
1194,1991-04-01 06:00:00,1,1,NB,38
1195,1991-04-01 06:00:00,1,1,SB,43
1196,1991-04-01 06:00:00,1,1,WB,42
1197,1991-04-01 06:00:00,1,2,EB,53
1198,1991-04-01 06:00:00,1,2,NB,48
1199,1991-04-01 06:00:00,1,2,NE,46
1200,1991-04-01 06:00:00,1,2,SB,46
1201,1991-04-01 06:00:00,1,2,SW,46
1202,1991-04-01 06:00:00,1,2,WB,61
1203,1991-04-01 06:00:00,1,3,EB,37
1204,1991-04-01 06:00:00,1,3,NB,60
1205,1991-04-01 06:00:00,1,3,NE,46
1206,1991-04-01 06:00:00,1,3,SB,42
1207,1991-04-01 06:00:00,1,3,SW,14
1208,1991-04-01 06:00:00,1,3,WB,40
1209,1991-04-01 06:00:00,2,0,EB,62
1210,1991-04-01 06:00:00,2,0,NB,74
1211,1991-04-01 06:00:00,2,0,SB,49
1212,1991-04-01 06:00:00,2,0,WB,76
1213,1991-04-01 06:00:00,2,1,EB,71
1214,1991-04-01 06:00:00,2,1,NB,46
1215,1991-04-01 06:00:00,2,1,NE,25
1216,1991-04-01 06:00:00,2,1,NW,29
1217,1991-04-01 06:00:00,2,1,SB,41
1218,1991-04-01 06:00:00,2,1,SE,34
1219,1991-04-01 06:00:00,2,1,SW,44
1220,1991-04-01 06:00:00,2,1,WB,39
1221,1991-04-01 06:00:00,2,2,EB,44
1222,1991-04-01 06:00:00,2,2,NB,36
1223,1991-04-01 06:00:00,2,2,NE,36
1224,1991-04-01 06:00:00,2,2,NW,21
1225,1991-04-01 06:00:00,2,2,SB,36
1226,1991-04-01 06:00:00,2,2,SE,60
1227,1991-04-01 06:00:00,2,2,SW,55
1228,1991-04-01 06:00:00,2,2,WB,53
1229,1991-04-01 06:00:00,2,3,EB,26
1230,1991-04-01 06:00:00,2,3,NB,57
1231,1991-04-01 06:00:00,2,3,NE,24
1232,1991-04-01 06:00:00,2,3,SB,60
1233,1991-04-01 06:00:00,2,3,SW,18
1234,1991-04-01 06:00:00,2,3,WB,33
1235,1991-04-01 06:20:00,0,0,EB,57
1236,1991-04-01 06:20:00,0,0,NB,43
1237,1991-04-01 06:20:00,0,0,SB,61
1238,1991-04-01 06:20:00,0,1,EB,15
1239,1991-04-01 06:20:00,0,1,NB,70
1240,1991-04-01 06:20:00,0,1,SB,59
1241,1991-04-01 06:20:00,0,1,WB,39
1242,1991-04-01 06:20:00,0,2,EB,45
1243,1991-04-01 06:20:00,0,2,NB,51
1244,1991-04-01 06:20:00,0,2,SB,51
1245,1991-04-01 06:20:00,0,2,WB,38
1246,1991-04-01 06:20:00,0,3,EB,25
1247,1991-04-01 06:20:00,0,3,NB,22
1248,1991-04-01 06:20:00,0,3,NE,35
1249,1991-04-01 06:20:00,0,3,SB,68
1250,1991-04-01 06:20:00,0,3,SW,22
1251,1991-04-01 06:20:00,0,3,WB,41
1252,1991-04-01 06:20:00,1,0,EB,63
1253,1991-04-01 06:20:00,1,0,NB,39
1254,1991-04-01 06:20:00,1,0,NE,65
1255,1991-04-01 06:20:00,1,0,SB,37
1256,1991-04-01 06:20:00,1,0,SW,36
1257,1991-04-01 06:20:00,1,0,WB,36
1258,1991-04-01 06:20:00,1,1,EB,42
1259,1991-04-01 06:20:00,1,1,NB,41
1260,1991-04-01 06:20:00,1,1,SB,45
1261,1991-04-01 06:20:00,1,1,WB,49
1262,1991-04-01 06:20:00,1,2,EB,55
1263,1991-04-01 06:20:00,1,2,NB,57
1264,1991-04-01 06:20:00,1,2,NE,31
1265,1991-04-01 06:20:00,1,2,SB,45
1266,1991-04-01 06:20:00,1,2,SW,60
1267,1991-04-01 06:20:00,1,2,WB,53
1268,1991-04-01 06:20:00,1,3,EB,37
1269,1991-04-01 06:20:00,1,3,NB,58
1270,1991-04-01 06:20:00,1,3,NE,49
1271,1991-04-01 06:20:00,1,3,SB,44
1272,1991-04-01 06:20:00,1,3,SW,17
1273,1991-04-01 06:20:00,1,3,WB,45
1274,1991-04-01 06:20:00,2,0,EB,51
1275,1991-04-01 06:20:00,2,0,NB,73
1276,1991-04-01 06:20:00,2,0,SB,52
1277,1991-04-01 06:20:00,2,0,WB,68
1278,1991-04-01 06:20:00,2,1,EB,66
1279,1991-04-01 06:20:00,2,1,NB,31
1280,1991-04-01 06:20:00,2,1,NE,16
1281,1991-04-01 06:20:00,2,1,NW,29
1282,1991-04-01 06:20:00,2,1,SB,36
1283,1991-04-01 06:20:00,2,1,SE,34
1284,1991-04-01 06:20:00,2,1,SW,44
1285,1991-04-01 06:20:00,2,1,WB,45
1286,1991-04-01 06:20:00,2,2,EB,47
1287,1991-04-01 06:20:00,2,2,NB,37
1288,1991-04-01 06:20:00,2,2,NE,31
1289,1991-04-01 06:20:00,2,2,NW,21
1290,1991-04-01 06:20:00,2,2,SB,57
1291,1991-04-01 06:20:00,2,2,SE,48
1292,1991-04-01 06:20:00,2,2,SW,55
1293,1991-04-01 06:20:00,2,2,WB,55
1294,1991-04-01 06:20:00,2,3,EB,57
1295,1991-04-01 06:20:00,2,3,NB,49
1296,1991-04-01 06:20:00,2,3,NE,26
1297,1991-04-01 06:20:00,2,3,SB,69
1298,1991-04-01 06:20:00,2,3,SW,14
1299,1991-04-01 06:20:00,2,3,WB,37
1300,1991-04-01 06:40:00,0,0,EB,40
1301,1991-04-01 06:40:00,0,0,NB,37
1302,1991-04-01 06:40:00,0,0,SB,60
1303,1991-04-01 06:40:00,0,1,EB,28
1304,1991-04-01 06:40:00,0,1,NB,69
1305,1991-04-01 06:40:00,0,1,SB,61
1306,1991-04-01 06:40:00,0,1,WB,23
1307,1991-04-01 06:40:00,0,2,EB,49
1308,1991-04-01 06:40:00,0,2,NB,52
1309,1991-04-01 06:40:00,0,2,SB,56
1310,1991-04-01 06:40:00,0,2,WB,39
1311,1991-04-01 06:40:00,0,3,EB,26
1312,1991-04-01 06:40:00,0,3,NB,38
1313,1991-04-01 06:40:00,0,3,NE,30
1314,1991-04-01 06:40:00,0,3,SB,60
1315,1991-04-01 06:40:00,0,3,SW,26
1316,1991-04-01 06:40:00,0,3,WB,36
1317,1991-04-01 06:40:00,1,0,EB,54
1318,1991-04-01 06:40:00,1,0,NB,51
1319,1991-04-01 06:40:00,1,0,NE,67
1320,1991-04-01 06:40:00,1,0,SB,32
1321,1991-04-01 06:40:00,1,0,SW,41
1322,1991-04-01 06:40:00,1,0,WB,32
1323,1991-04-01 06:40:00,1,1,EB,58
1324,1991-04-01 06:40:00,1,1,NB,52
1325,1991-04-01 06:40:00,1,1,SB,45
1326,1991-04-01 06:40:00,1,1,WB,52
1327,1991-04-01 06:40:00,1,2,EB,61
1328,1991-04-01 06:40:00,1,2,NB,48
1329,1991-04-01 06:40:00,1,2,NE,42
1330,1991-04-01 06:40:00,1,2,SB,62
1331,1991-04-01 06:40:00,1,2,SW,54
1332,1991-04-01 06:40:00,1,2,WB,64
1333,1991-04-01 06:40:00,1,3,EB,35
1334,1991-04-01 06:40:00,1,3,NB,58
1335,1991-04-01 06:40:00,1,3,NE,55
1336,1991-04-01 06:40:00,1,3,SB,60
1337,1991-04-01 06:40:00,1,3,SW,23
1338,1991-04-01 06:40:00,1,3,WB,44
1339,1991-04-01 06:40:00,2,0,EB,51
1340,1991-04-01 06:40:00,2,0,NB,68
1341,1991-04-01 06:40:00,2,0,SB,50
1342,1991-04-01 06:40:00,2,0,WB,63
1343,1991-04-01 06:40:00,2,1,EB,52
1344,1991-04-01 06:40:00,2,1,NB,36
1345,1991-04-01 06:40:00,2,1,NE,14
1346,1991-04-01 06:40:00,2,1,NW,29
1347,1991-04-01 06:40:00,2,1,SB,37
1348,1991-04-01 06:40:00,2,1,SE,23
1349,1991-04-01 06:40:00,2,1,SW,45
1350,1991-04-01 06:40:00,2,1,WB,61
1351,1991-04-01 06:40:00,2,2,EB,52
1352,1991-04-01 06:40:00,2,2,NB,42
1353,1991-04-01 06:40:00,2,2,NE,33
1354,1991-04-01 06:40:00,2,2,NW,28
1355,1991-04-01 06:40:00,2,2,SB,55
1356,1991-04-01 06:40:00,2,2,SE,39
1357,1991-04-01 06:40:00,2,2,SW,55
1358,1991-04-01 06:40:00,2,2,WB,66
1359,1991-04-01 06:40:00,2,3,EB,47
1360,1991-04-01 06:40:00,2,3,NB,46
1361,1991-04-01 06:40:00,2,3,NE,26
1362,1991-04-01 06:40:00,2,3,SB,69
1363,1991-04-01 06:40:00,2,3,SW,10
1364,1991-04-01 06:40:00,2,3,WB,43
1365,1991-04-01 07:00:00,0,0,EB,37
1366,1991-04-01 07:00:00,0,0,NB,35
1367,1991-04-01 07:00:00,0,0,SB,54
1368,1991-04-01 07:00:00,0,1,EB,29
1369,1991-04-01 07:00:00,0,1,NB,67
1370,1991-04-01 07:00:00,0,1,SB,66
1371,1991-04-01 07:00:00,0,1,WB,43
1372,1991-04-01 07:00:00,0,2,EB,52
1373,1991-04-01 07:00:00,0,2,NB,51
1374,1991-04-01 07:00:00,0,2,SB,53
1375,1991-04-01 07:00:00,0,2,WB,36
1376,1991-04-01 07:00:00,0,3,EB,37
1377,1991-04-01 07:00:00,0,3,NB,34
1378,1991-04-01 07:00:00,0,3,NE,25
1379,1991-04-01 07:00:00,0,3,SB,61
1380,1991-04-01 07:00:00,0,3,SW,32
1381,1991-04-01 07:00:00,0,3,WB,43
1382,1991-04-01 07:00:00,1,0,EB,45
1383,1991-04-01 07:00:00,1,0,NB,50
1384,1991-04-01 07:00:00,1,0,NE,76
1385,1991-04-01 07:00:00,1,0,SB,48
1386,1991-04-01 07:00:00,1,0,SW,23
1387,1991-04-01 07:00:00,1,0,WB,36
1388,1991-04-01 07:00:00,1,1,EB,58
1389,1991-04-01 07:00:00,1,1,NB,50
1390,1991-04-01 07:00:00,1,1,SB,54
1391,1991-04-01 07:00:00,1,1,WB,64
1392,1991-04-01 07:00:00,1,2,EB,65
1393,1991-04-01 07:00:00,1,2,NB,44
1394,1991-04-01 07:00:00,1,2,NE,37
1395,1991-04-01 07:00:00,1,2,SB,57
1396,1991-04-01 07:00:00,1,2,SW,48
1397,1991-04-01 07:00:00,1,2,WB,61
1398,1991-04-01 07:00:00,1,3,EB,44
1399,1991-04-01 07:00:00,1,3,NB,64
1400,1991-04-01 07:00:00,1,3,NE,49
1401,1991-04-01 07:00:00,1,3,SB,59
1402,1991-04-01 07:00:00,1,3,SW,26
1403,1991-04-01 07:00:00,1,3,WB,39
1404,1991-04-01 07:00:00,2,0,EB,57
1405,1991-04-01 07:00:00,2,0,NB,66
1406,1991-04-01 07:00:00,2,0,SB,46
1407,1991-04-01 07:00:00,2,0,WB,66
1408,1991-04-01 07:00:00,2,1,EB,68
1409,1991-04-01 07:00:00,2,1,NB,30
1410,1991-04-01 07:00:00,2,1,NE,16
1411,1991-04-01 07:00:00,2,1,NW,29
1412,1991-04-01 07:00:00,2,1,SB,32
1413,1991-04-01 07:00:00,2,1,SE,34
1414,1991-04-01 07:00:00,2,1,SW,46
1415,1991-04-01 07:00:00,2,1,WB,48
1416,1991-04-01 07:00:00,2,2,EB,54
1417,1991-04-01 07:00:00,2,2,NB,48
1418,1991-04-01 07:00:00,2,2,NE,34
1419,1991-04-01 07:00:00,2,2,NW,21
1420,1991-04-01 07:00:00,2,2,SB,44
1421,1991-04-01 07:00:00,2,2,SE,42
1422,1991-04-01 07:00:00,2,2,SW,57
1423,1991-04-01 07:00:00,2,2,WB,68
1424,1991-04-01 07:00:00,2,3,EB,55
1425,1991-04-01 07:00:00,2,3,NB,54
1426,1991-04-01 07:00:00,2,3,NE,24
1427,1991-04-01 07:00:00,2,3,SB,66
1428,1991-04-01 07:00:00,2,3,SW,33
1429,1991-04-01 07:00:00,2,3,WB,30
1430,1991-04-01 07:20:00,0,0,EB,43
1431,1991-04-01 07:20:00,0,0,NB,34
1432,1991-04-01 07:20:00,0,0,SB,54
1433,1991-04-01 07:20:00,0,1,EB,26
1434,1991-04-01 07:20:00,0,1,NB,69
1435,1991-04-01 07:20:00,0,1,SB,69
1436,1991-04-01 07:20:00,0,1,WB,47
1437,1991-04-01 07:20:00,0,2,EB,50
1438,1991-04-01 07:20:00,0,2,NB,61
1439,1991-04-01 07:20:00,0,2,SB,56
1440,1991-04-01 07:20:00,0,2,WB,39
1441,1991-04-01 07:20:00,0,3,EB,39
1442,1991-04-01 07:20:00,0,3,NB,35
1443,1991-04-01 07:20:00,0,3,NE,33
1444,1991-04-01 07:20:00,0,3,SB,62
1445,1991-04-01 07:20:00,0,3,SW,27
1446,1991-04-01 07:20:00,0,3,WB,37
1447,1991-04-01 07:20:00,1,0,EB,50
1448,1991-04-01 07:20:00,1,0,NB,38
1449,1991-04-01 07:20:00,1,0,NE,65
1450,1991-04-01 07:20:00,1,0,SB,38
1451,1991-04-01 07:20:00,1,0,SW,52
1452,1991-04-01 07:20:00,1,0,WB,30
1453,1991-04-01 07:20:00,1,1,EB,56
1454,1991-04-01 07:20:00,1,1,NB,37
1455,1991-04-01 07:20:00,1,1,SB,67
1456,1991-04-01 07:20:00,1,1,WB,66
1457,1991-04-01 07:20:00,1,2,EB,70
1458,1991-04-01 07:20:00,1,2,NB,43
1459,1991-04-01 07:20:00,1,2,NE,57
1460,1991-04-01 07:20:00,1,2,SB,63
1461,1991-04-01 07:20:00,1,2,SW,39
1462,1991-04-01 07:20:00,1,2,WB,59
1463,1991-04-01 07:20:00,1,3,EB,42
1464,1991-04-01 07:20:00,1,3,NB,74
1465,1991-04-01 07:20:00,1,3,NE,58
1466,1991-04-01 07:20:00,1,3,SB,56
1467,1991-04-01 07:20:00,1,3,SW,26
1468,1991-04-01 07:20:00,1,3,WB,41
1469,1991-04-01 07:20:00,2,0,EB,61
1470,1991-04-01 07:20:00,2,0,NB,67
1471,1991-04-01 07:20:00,2,0,SB,45
1472,1991-04-01 07:20:00,2,0,WB,70
1473,1991-04-01 07:20:00,2,1,EB,64
1474,1991-04-01 07:20:00,2,1,NB,33
1475,1991-04-01 07:20:00,2,1,NE,13
1476,1991-04-01 07:20:00,2,1,NW,41
1477,1991-04-01 07:20:00,2,1,SB,35
1478,1991-04-01 07:20:00,2,1,SE,20
1479,1991-04-01 07:20:00,2,1,SW,44
1480,1991-04-01 07:20:00,2,1,WB,56
1481,1991-04-01 07:20:00,2,2,EB,58
1482,1991-04-01 07:20:00,2,2,NB,50
1483,1991-04-01 07:20:00,2,2,NE,34
1484,1991-04-01 07:20:00,2,2,NW,38
1485,1991-04-01 07:20:00,2,2,SB,58
1486,1991-04-01 07:20:00,2,2,SE,46
1487,1991-04-01 07:20:00,2,2,SW,59
1488,1991-04-01 07:20:00,2,2,WB,74
1489,1991-04-01 07:20:00,2,3,EB,58
1490,1991-04-01 07:20:00,2,3,NB,56
1491,1991-04-01 07:20:00,2,3,NE,30
1492,1991-04-01 07:20:00,2,3,SB,63
1493,1991-04-01 07:20:00,2,3,SW,17
1494,1991-04-01 07:20:00,2,3,WB,42
1495,1991-04-01 07:40:00,0,0,EB,57
1496,1991-04-01 07:40:00,0,0,NB,35
1497,1991-04-01 07:40:00,0,0,SB,42
1498,1991-04-01 07:40:00,0,1,EB,32
1499,1991-04-01 07:40:00,0,1,NB,74
1500,1991-04-01 07:40:00,0,1,SB,62
1501,1991-04-01 07:40:00,0,1,WB,40
1502,1991-04-01 07:40:00,0,2,EB,49
1503,1991-04-01 07:40:00,0,2,NB,65
1504,1991-04-01 07:40:00,0,2,SB,67
1505,1991-04-01 07:40:00,0,2,WB,39
1506,1991-04-01 07:40:00,0,3,EB,37
1507,1991-04-01 07:40:00,0,3,NB,32
1508,1991-04-01 07:40:00,0,3,NE,31
1509,1991-04-01 07:40:00,0,3,SB,67
1510,1991-04-01 07:40:00,0,3,SW,23
1511,1991-04-01 07:40:00,0,3,WB,48
1512,1991-04-01 07:40:00,1,0,EB,51
1513,1991-04-01 07:40:00,1,0,NB,46
1514,1991-04-01 07:40:00,1,0,NE,63
1515,1991-04-01 07:40:00,1,0,SB,30
1516,1991-04-01 07:40:00,1,0,SW,34
1517,1991-04-01 07:40:00,1,0,WB,39
1518,1991-04-01 07:40:00,1,1,EB,57
1519,1991-04-01 07:40:00,1,1,NB,37
1520,1991-04-01 07:40:00,1,1,SB,60
1521,1991-04-01 07:40:00,1,1,WB,73
1522,1991-04-01 07:40:00,1,2,EB,73
1523,1991-04-01 07:40:00,1,2,NB,53
1524,1991-04-01 07:40:00,1,2,NE,53
1525,1991-04-01 07:40:00,1,2,SB,64
1526,1991-04-01 07:40:00,1,2,SW,58
1527,1991-04-01 07:40:00,1,2,WB,59
1528,1991-04-01 07:40:00,1,3,EB,49
1529,1991-04-01 07:40:00,1,3,NB,77
1530,1991-04-01 07:40:00,1,3,NE,62
1531,1991-04-01 07:40:00,1,3,SB,65
1532,1991-04-01 07:40:00,1,3,SW,35
1533,1991-04-01 07:40:00,1,3,WB,44
1534,1991-04-01 07:40:00,2,0,EB,67
1535,1991-04-01 07:40:00,2,0,NB,71
1536,1991-04-01 07:40:00,2,0,SB,48
1537,1991-04-01 07:40:00,2,0,WB,70
1538,1991-04-01 07:40:00,2,1,EB,61
1539,1991-04-01 07:40:00,2,1,NB,32
1540,1991-04-01 07:40:00,2,1,NE,20
1541,1991-04-01 07:40:00,2,1,NW,50
1542,1991-04-01 07:40:00,2,1,SB,39
1543,1991-04-01 07:40:00,2,1,SE,20
1544,1991-04-01 07:40:00,2,1,SW,44
1545,1991-04-01 07:40:00,2,1,WB,49
1546,1991-04-01 07:40:00,2,2,EB,60
1547,1991-04-01 07:40:00,2,2,NB,66
1548,1991-04-01 07:40:00,2,2,NE,32
1549,1991-04-01 07:40:00,2,2,NW,21
1550,1991-04-01 07:40:00,2,2,SB,58
1551,1991-04-01 07:40:00,2,2,SE,42
1552,1991-04-01 07:40:00,2,2,SW,62
1553,1991-04-01 07:40:00,2,2,WB,76
1554,1991-04-01 07:40:00,2,3,EB,46
1555,1991-04-01 07:40:00,2,3,NB,67
1556,1991-04-01 07:40:00,2,3,NE,46
1557,1991-04-01 07:40:00,2,3,SB,65
1558,1991-04-01 07:40:00,2,3,SW,51
1559,1991-04-01 07:40:00,2,3,WB,53
1560,1991-04-01 08:00:00,0,0,EB,37
1561,1991-04-01 08:00:00,0,0,NB,35
1562,1991-04-01 08:00:00,0,0,SB,38
1563,1991-04-01 08:00:00,0,1,EB,36
1564,1991-04-01 08:00:00,0,1,NB,71
1565,1991-04-01 08:00:00,0,1,SB,54
1566,1991-04-01 08:00:00,0,1,WB,39
1567,1991-04-01 08:00:00,0,2,EB,55
1568,1991-04-01 08:00:00,0,2,NB,60
1569,1991-04-01 08:00:00,0,2,SB,56
1570,1991-04-01 08:00:00,0,2,WB,37
1571,1991-04-01 08:00:00,0,3,EB,29
1572,1991-04-01 08:00:00,0,3,NB,30
1573,1991-04-01 08:00:00,0,3,NE,29
1574,1991-04-01 08:00:00,0,3,SB,70
1575,1991-04-01 08:00:00,0,3,SW,25
1576,1991-04-01 08:00:00,0,3,WB,37
1577,1991-04-01 08:00:00,1,0,EB,45
1578,1991-04-01 08:00:00,1,0,NB,47
1579,1991-04-01 08:00:00,1,0,NE,63
1580,1991-04-01 08:00:00,1,0,SB,36
1581,1991-04-01 08:00:00,1,0,SW,59
1582,1991-04-01 08:00:00,1,0,WB,35
1583,1991-04-01 08:00:00,1,1,EB,63
1584,1991-04-01 08:00:00,1,1,NB,34
1585,1991-04-01 08:00:00,1,1,SB,55
1586,1991-04-01 08:00:00,1,1,WB,68
1587,1991-04-01 08:00:00,1,2,EB,75
1588,1991-04-01 08:00:00,1,2,NB,41
1589,1991-04-01 08:00:00,1,2,NE,57
1590,1991-04-01 08:00:00,1,2,SB,61
1591,1991-04-01 08:00:00,1,2,SW,49
1592,1991-04-01 08:00:00,1,2,WB,60
1593,1991-04-01 08:00:00,1,3,EB,46
1594,1991-04-01 08:00:00,1,3,NB,76
1595,1991-04-01 08:00:00,1,3,NE,56
1596,1991-04-01 08:00:00,1,3,SB,66
1597,1991-04-01 08:00:00,1,3,SW,41
1598,1991-04-01 08:00:00,1,3,WB,46
1599,1991-04-01 08:00:00,2,0,EB,70
1600,1991-04-01 08:00:00,2,0,NB,61
1601,1991-04-01 08:00:00,2,0,SB,52
1602,1991-04-01 08:00:00,2,0,WB,79
1603,1991-04-01 08:00:00,2,1,EB,69
1604,1991-04-01 08:00:00,2,1,NB,38
1605,1991-04-01 08:00:00,2,1,NE,15
1606,1991-04-01 08:00:00,2,1,NW,29
1607,1991-04-01 08:00:00,2,1,SB,38
1608,1991-04-01 08:00:00,2,1,SE,34
1609,1991-04-01 08:00:00,2,1,SW,45
1610,1991-04-01 08:00:00,2,1,WB,53
1611,1991-04-01 08:00:00,2,2,EB,67
1612,1991-04-01 08:00:00,2,2,NB,57
1613,1991-04-01 08:00:00,2,2,NE,44
1614,1991-04-01 08:00:00,2,2,NW,20
1615,1991-04-01 08:00:00,2,2,SB,66
1616,1991-04-01 08:00:00,2,2,SE,23
1617,1991-04-01 08:00:00,2,2,SW,66
1618,1991-04-01 08:00:00,2,2,WB,73
1619,1991-04-01 08:00:00,2,3,EB,64
1620,1991-04-01 08:00:00,2,3,NB,70
1621,1991-04-01 08:00:00,2,3,NE,43
1622,1991-04-01 08:00:00,2,3,SB,70
1623,1991-04-01 08:00:00,2,3,SW,24
1624,1991-04-01 08:00:00,2,3,WB,48
1625,1991-04-01 08:20:00,0,0,EB,42
1626,1991-04-01 08:20:00,0,0,NB,48
1627,1991-04-01 08:20:00,0,0,SB,34
1628,1991-04-01 08:20:00,0,1,EB,31
1629,1991-04-01 08:20:00,0,1,NB,72
1630,1991-04-01 08:20:00,0,1,SB,55
1631,1991-04-01 08:20:00,0,1,WB,38
1632,1991-04-01 08:20:00,0,2,EB,52
1633,1991-04-01 08:20:00,0,2,NB,57
1634,1991-04-01 08:20:00,0,2,SB,61
1635,1991-04-01 08:20:00,0,2,WB,39
1636,1991-04-01 08:20:00,0,3,EB,27
1637,1991-04-01 08:20:00,0,3,NB,35
1638,1991-04-01 08:20:00,0,3,NE,27
1639,1991-04-01 08:20:00,0,3,SB,58
1640,1991-04-01 08:20:00,0,3,SW,22
1641,1991-04-01 08:20:00,0,3,WB,38
1642,1991-04-01 08:20:00,1,0,EB,53
1643,1991-04-01 08:20:00,1,0,NB,40
1644,1991-04-01 08:20:00,1,0,NE,69
1645,1991-04-01 08:20:00,1,0,SB,30
1646,1991-04-01 08:20:00,1,0,SW,39
1647,1991-04-01 08:20:00,1,0,WB,41
1648,1991-04-01 08:20:00,1,1,EB,67
1649,1991-04-01 08:20:00,1,1,NB,21
1650,1991-04-01 08:20:00,1,1,SB,60
1651,1991-04-01 08:20:00,1,1,WB,61
1652,1991-04-01 08:20:00,1,2,EB,75
1653,1991-04-01 08:20:00,1,2,NB,42
1654,1991-04-01 08:20:00,1,2,NE,55
1655,1991-04-01 08:20:00,1,2,SB,58
1656,1991-04-01 08:20:00,1,2,SW,53
1657,1991-04-01 08:20:00,1,2,WB,51
1658,1991-04-01 08:20:00,1,3,EB,45
1659,1991-04-01 08:20:00,1,3,NB,81
1660,1991-04-01 08:20:00,1,3,NE,66
1661,1991-04-01 08:20:00,1,3,SB,65
1662,1991-04-01 08:20:00,1,3,SW,25
1663,1991-04-01 08:20:00,1,3,WB,48
1664,1991-04-01 08:20:00,2,0,EB,66
1665,1991-04-01 08:20:00,2,0,NB,66
1666,1991-04-01 08:20:00,2,0,SB,49
1667,1991-04-01 08:20:00,2,0,WB,82
1668,1991-04-01 08:20:00,2,1,EB,63
1669,1991-04-01 08:20:00,2,1,NB,35
1670,1991-04-01 08:20:00,2,1,NE,12
1671,1991-04-01 08:20:00,2,1,NW,16
1672,1991-04-01 08:20:00,2,1,SB,38
1673,1991-04-01 08:20:00,2,1,SE,5
1674,1991-04-01 08:20:00,2,1,SW,46
1675,1991-04-01 08:20:00,2,1,WB,45
1676,1991-04-01 08:20:00,2,2,EB,66
1677,1991-04-01 08:20:00,2,2,NB,50
1678,1991-04-01 08:20:00,2,2,NE,35
1679,1991-04-01 08:20:00,2,2,NW,15
1680,1991-04-01 08:20:00,2,2,SB,68
1681,1991-04-01 08:20:00,2,2,SE,18
1682,1991-04-01 08:20:00,2,2,SW,62
1683,1991-04-01 08:20:00,2,2,WB,85
1684,1991-04-01 08:20:00,2,3,EB,49
1685,1991-04-01 08:20:00,2,3,NB,67
1686,1991-04-01 08:20:00,2,3,NE,70
1687,1991-04-01 08:20:00,2,3,SB,70
1688,1991-04-01 08:20:00,2,3,SW,20
1689,1991-04-01 08:20:00,2,3,WB,56
1690,1991-04-01 08:40:00,0,0,EB,47
1691,1991-04-01 08:40:00,0,0,NB,21
1692,1991-04-01 08:40:00,0,0,SB,66
1693,1991-04-01 08:40:00,0,1,EB,26
1694,1991-04-01 08:40:00,0,1,NB,64
1695,1991-04-01 08:40:00,0,1,SB,56
1696,1991-04-01 08:40:00,0,1,WB,31
1697,1991-04-01 08:40:00,0,2,EB,48
1698,1991-04-01 08:40:00,0,2,NB,54
1699,1991-04-01 08:40:00,0,2,SB,53
1700,1991-04-01 08:40:00,0,2,WB,34
1701,1991-04-01 08:40:00,0,3,EB,27
1702,1991-04-01 08:40:00,0,3,NB,33
1703,1991-04-01 08:40:00,0,3,NE,27
1704,1991-04-01 08:40:00,0,3,SB,55
1705,1991-04-01 08:40:00,0,3,SW,22
1706,1991-04-01 08:40:00,0,3,WB,34
1707,1991-04-01 08:40:00,1,0,EB,52
1708,1991-04-01 08:40:00,1,0,NB,33
1709,1991-04-01 08:40:00,1,0,NE,54
1710,1991-04-01 08:40:00,1,0,SB,34
1711,1991-04-01 08:40:00,1,0,SW,41
1712,1991-04-01 08:40:00,1,0,WB,37
1713,1991-04-01 08:40:00,1,1,EB,58
1714,1991-04-01 08:40:00,1,1,NB,27
1715,1991-04-01 08:40:00,1,1,SB,57
